cell_id,year,month,ndvi,ndvi_anomaly_z,vci,rainfall_mm,rain_anomaly_z,spi_1,spi_3,spi_6,spi_12,lst_c,lst_anomaly_z,soil_moisture,soil_anomaly_z,date,rain_anomaly_z_lag1,rain_anomaly_z_lag2,spi_1_lag1,spi_1_lag2,spi_3_lag1,spi_3_lag2,soil_anomaly_z_lag1,soil_anomaly_z_lag2,ndvi_anomaly_z_lag1,ndvi_anomaly_z_lag2,drought_class
1,2000,12,0.3926796612726682,0.8052838582222552,63.523730862312775,20.929353591694557,2.101656394255022,1.9895083173114583,2.573728868680016,1.2041954815781488,0.8225783373865599,25.844434806630115,-0.5896387797020187,0.3355456956752853,1.4316130701993062,2000-12-01,1.512488909238994,2.7014745875532986,1.5738663064361456,2.204204560247285,2.234889411979059,1.103480404256132,1.5402294510169272,1.1869179889433954,0.5618338893492282,0.4747076932653398,Normal
1,2001,1,0.38193980078854517,1.1131996444818948,75.80378567265873,8.6067924118042,-0.7702592924326769,-0.9136995394758333,1.6764773847485621,1.4465242229102602,0.8828880503259968,29.173812776610582,0.18666538178743722,0.2729857002316326,-0.1740263197871208,2001-01-01,2.101656394255022,1.512488909238994,1.9895083173114583,1.5738663064361456,2.573728868680016,2.234889411979059,1.4316130701993062,1.5402294510169272,0.8052838582222552,0.5618338893492282,Normal
1,2001,2,0.34077978958959926,0.7473461428074866,59.6203271475859,16.688370361328126,-0.10519685495985845,0.02567276030731828,0.3046053995519876,2.1320476132603194,0.9383868770429211,33.48202635599697,0.47237456244511944,0.2974681031828557,0.009254964283418822,2001-02-01,-0.7702592924326769,2.101656394255022,-0.9136995394758333,1.9895083173114583,1.6764773847485621,2.573728868680016,-0.1740263197871208,1.4316130701993062,1.1131996444818948,0.8052838582222552,Normal
1,2001,3,0.33401696693660476,0.6720563451040944,62.157659569271395,91.03638842414408,1.4942073739023336,1.331731301234686,1.0700965026771145,2.2055527111679734,1.3655681455737767,30.112893077582886,-0.8028483236468975,0.4504158016017751,1.2389713520432624,2001-03-01,-0.10519685495985845,-0.7702592924326769,0.02567276030731828,-0.9136995394758333,0.3046053995519876,1.6764773847485621,0.009254964283418822,-0.1740263197871208,0.7473461428074866,1.1131996444818948,Normal
1,2001,4,0.34977478279775687,0.05556176062725399,45.552725482318195,27.232610022039974,-1.503489763379552,-1.784954581817391,0.14793130834080165,0.5998955270123624,1.044966502391765,36.709206479319036,0.8429771416100625,0.3133417677427049,-0.6586057793571859,2001-04-01,1.4942073739023336,-0.10519685495985845,1.331731301234686,0.02567276030731828,1.0700965026771145,0.3046053995519876,1.2389713520432624,0.009254964283418822,0.6720563451040944,0.7473461428074866,Normal
1,2001,5,0.31230013557676356,-0.5269225253750189,30.078327759222642,33.203336195104264,-0.5388299505414443,-0.39937967746512537,-0.1951987066065203,-0.16630829908990094,0.9690588756007497,35.99603373107881,0.5574557303750768,0.2672200841976219,-0.4194033115628818,2001-05-01,-1.503489763379552,1.4942073739023336,-1.784954581817391,1.331731301234686,0.14793130834080165,1.0700965026771145,-0.6586057793571859,1.2389713520432624,0.05556176062725399,0.6720563451040944,Normal
1,2001,6,0.28777321464263894,-0.18231422578539672,40.609068537009435,40.15068229226505,1.055430236341069,1.1499666408290028,-1.1835932327057925,-0.07283695528146943,1.166820019978196,35.93034784333531,0.7198017901161627,0.2196897256018992,-0.009664732481595151,2001-06-01,-0.5388299505414443,-1.503489763379552,-0.39937967746512537,-1.784954581817391,-0.1951987066065203,0.14793130834080165,-0.4194033115628818,-0.6586057793571859,-0.5269225253750189,0.05556176062725399,Normal
1,2001,7,0.3994051428864275,-0.250618312755728,47.16693589035006,328.1262712882547,1.6610423715195102,1.3821765991708506,1.4304904154110853,1.346119974091794,2.1455807134794487,25.6429982127404,0.012020711760573566,0.4222065635218947,0.5618405030018909,2001-07-01,1.055430236341069,-0.5388299505414443,1.1499666408290028,-0.39937967746512537,-1.1835932327057925,-0.1951987066065203,-0.009664732481595151,-0.4194033115628818,-0.18231422578539672,-0.5269225253750189,Normal
1,2001,8,0.5584579298600195,-0.18348592017734278,53.83158301010176,314.0895256996155,0.49910697432867634,0.5760354037015994,1.339680944832038,1.2444276476280527,1.8705462067957332,24.61990003074046,0.4058653132005432,0.4671627137719131,0.8276986143009786,2001-08-01,1.6610423715195102,1.055430236341069,1.3821765991708506,1.1499666408290028,1.4304904154110853,-1.1835932327057925,0.5618405030018909,-0.009664732481595151,-0.250618312755728,-0.18231422578539672,Normal
1,2001,9,0.553851358727828,0.047518735404536855,41.04936340938576,54.218898860707,-0.1765764109632319,-0.07217738240268383,1.2229645404866405,0.9008766443058612,1.7423667904899558,27.943738859206185,0.5141586711371413,0.3564643831433965,0.8238086841502873,2001-09-01,0.49910697432867634,1.6610423715195102,0.5760354037015994,1.3821765991708506,1.339680944832038,1.4304904154110853,0.8276986143009786,0.5618405030018909,-0.18348592017734278,-0.250618312755728,Normal
1,2001,10,0.3741525117059999,-1.2643118684711907,11.890124374592496,18.390133969643536,-0.8893270397647618,-0.989157454254998,0.21844049608293709,1.0039009395842344,1.200532446298081,27.203711052610846,-0.36320092632648554,0.1945866600534842,-0.6756199507754846,2001-10-01,-0.1765764109632319,0.49910697432867634,-0.07217738240268383,0.5760354037015994,1.2229645404866405,1.339680944832038,0.8238086841502873,0.8276986143009786,0.047518735404536855,-0.18348592017734278,Normal
1,2001,11,0.36029023508137403,-0.7754478040163437,22.238848227095627,7.691565297631657,-0.868340091355649,-1.171917058665323,-1.060104463839504,1.0449908435123438,0.9896508938638203,30.553685156608125,0.6512533217130503,0.2094705036339074,-0.3329461488342246,2001-11-01,-0.8893270397647618,-0.1765764109632319,-0.989157454254998,-0.07217738240268383,0.21844049608293709,1.2229645404866405,-0.6756199507754846,0.8238086841502873,-1.2643118684711907,0.047518735404536855,Normal
1,2001,12,0.32110573647309437,-0.8861266744223142,19.973651177484005,9.302177350100347,-0.18797515325327482,-0.07284477603531156,-1.3295646913651642,0.9658454818474087,0.8988467559613268,30.456019862490482,0.9706748946887057,0.1962452635126041,-0.6844963510424533,2001-12-01,-0.868340091355649,-0.8893270397647618,-1.171917058665323,-0.989157454254998,-1.060104463839504,0.21844049608293709,-0.3329461488342246,-0.6756199507754846,-0.7754478040163437,-1.2643118684711907,Normal
1,2002,1,0.36044498206504,0.5891032140448644,60.41723244546864,26.16882159850177,1.4725324248576885,1.557144973867016,-0.09614010850282913,0.2286364263502334,1.0895133819449538,24.201168292491854,-1.4083570069301723,0.3837937528368622,1.163797956459121,2002-01-01,-0.18797515325327482,-0.868340091355649,-0.07284477603531156,-1.171917058665323,-1.3295646913651642,-1.060104463839504,-0.6844963510424533,-0.3329461488342246,-0.8861266744223142,-0.7754478040163437,Normal
1,2002,2,0.3381962781514198,0.693684794959329,58.241852500708575,15.637492494022146,-0.20887185258325122,-0.1086363495949448,0.6445285028144531,-0.6821813882179412,1.079915686466302,31.68474159663869,-0.08364057677465295,0.3078350284235264,0.14948464290008046,2002-02-01,1.4725324248576885,-0.18797515325327482,1.557144973867016,-0.07284477603531156,-0.09614010850282913,-1.3295646913651642,1.163797956459121,-0.6844963510424533,0.5891032140448644,-0.8861266744223142,Normal
1,2002,3,0.31782605653704044,0.3923445106379332,54.25782743081542,42.40731129029218,-0.28940637046320694,-0.09521393193121502,0.17560127086034963,-0.637038589186809,0.6444217877459263,32.45047108124481,-0.22008558854161772,0.4374882557746652,1.0742796993817454,2002-03-01,-0.20887185258325122,1.4725324248576885,-0.1086363495949448,1.557144973867016,0.6445285028144531,-0.09614010850282913,0.14948464290008046,1.163797956459121,0.693684794959329,0.5891032140448644,Normal
1,2002,4,0.32576798997087175,-0.2647777917710024,38.45379128166515,78.12219323999742,0.5138003072919639,0.602971322587066,0.17573698203943922,0.07113546263091602,1.022190885420208,33.21699620155669,0.10794902676613,0.3961357948902822,0.3632251601803074,2002-04-01,-0.28940637046320694,-0.20887185258325122,-0.09521393193121502,-0.1086363495949448,0.17560127086034963,0.6445285028144531,1.0742796993817454,0.14948464290008046,0.3923445106379332,0.693684794959329,Normal
1,2002,5,0.24020257388637611,-1.4446558429606464,10.424114422861402,24.392802857511185,-0.8323566607646866,-0.8200029062617734,-0.34402764548677434,-0.20223372144357746,0.9918923051395085,40.651029186887634,1.6633311092765302,0.19391687679816,-1.4107628109788422,2002-05-01,0.5138003072919639,-0.28940637046320694,0.602971322587066,-0.09521393193121502,0.17573698203943922,0.17560127086034963,0.3632251601803074,1.0742796993817454,-0.2647777917710024,0.3923445106379332,Normal
1,2002,6,0.2149103269235324,-1.3464505473375747,17.134291273358063,22.64446069212521,-0.23862864221725683,-0.1130987268035523,-0.3691168507160139,-0.24686367149297006,0.8698435394250511,35.902528453979116,0.7125612175257272,0.2005395762642547,-0.4223516509550828,2002-06-01,-0.8323566607646866,0.5138003072919639,-0.8200029062617734,0.602971322587066,-0.34402764548677434,0.17573698203943922,-1.4107628109788422,0.3632251601803074,-1.4446558429606464,-0.2647777917710024,Normal
1,2002,7,0.3517584781188875,-0.7950901626973479,31.902131058096217,165.3405328436459,-0.6996047996058403,-0.5467979996410869,-1.0420472687241193,-0.8859915343863217,-0.5747453303679972,29.02174921634675,0.8734245402018328,0.2082407894079497,-3.0050383010122212,2002-07-01,-0.23862864221725683,-0.8323566607646866,-0.1130987268035523,-0.8200029062617734,-0.3691168507160139,-0.34402764548677434,-0.4223516509550828,-1.4107628109788422,-1.3464505473375747,-1.4446558429606464,Normal
1,2002,8,0.5682886075113129,0.004032384090043806,58.05409661723159,241.51001526327696,-0.5479767623069128,-0.514447617160992,-0.7326655599849665,-0.9220611661598467,-1.1339417146435298,24.646871115626023,0.4189320758375411,0.3579497891337796,-2.084308910381724,2002-08-01,-0.6996047996058403,-0.23862864221725683,-0.5467979996410869,-0.1130987268035523,-1.0420472687241193,-0.3691168507160139,-3.0050383010122212,-0.4223516509550828,-0.7950901626973479,-1.3464505473375747,Normal
1,2002,9,0.5777456752930259,0.5473723608473141,51.65368175742201,77.73011507370893,1.295864370537487,1.2047751456040587,-0.5118651656609556,-0.6410068118340657,-0.8719898756949214,26.56421984656341,-0.049276602835624295,0.3251550056746982,0.1905643210105389,2002-09-01,-0.5479767623069128,-0.6996047996058403,-0.514447617160992,-0.5467979996410869,-0.7326655599849665,-1.0420472687241193,-2.084308910381724,-3.0050383010122212,0.004032384090043806,-0.7950901626973479,Normal
1,2002,10,0.4732375925971962,0.3944065670842254,53.29648321557185,17.289158765007468,-0.9386961448845046,-1.076810139089285,-0.4206666621420028,-0.9144525716461018,-0.8665434792290546,30.791106231590664,0.7190471218940463,0.1847442121228113,-0.959706889578524,2002-10-01,1.295864370537487,-0.5479767623069128,1.2047751456040587,-0.514447617160992,-0.5118651656609556,-0.7326655599849665,0.1905643210105389,-2.084308910381724,0.5473723608473141,0.004032384090043806,Normal
1,2002,11,0.364365091157027,-0.6842122049796211,24.50397084512204,8.724362316692577,-0.7972756003047856,-1.0151968938588969,-0.25930730322212076,-0.808733669232118,-0.8765642841579685,31.381256684492012,0.9380471026193733,0.181684691214626,-0.9075660155064789,2002-11-01,-0.9386961448845046,1.295864370537487,-1.076810139089285,1.2047751456040587,-0.4206666621420028,-0.5118651656609556,-0.959706889578524,0.1905643210105389,0.3944065670842254,0.5473723608473141,Normal
1,2002,12,0.34035221596209914,-0.4313004480390405,31.684420396102738,22.71538632673376,2.4533631896159904,2.2331627852137483,-0.6621809320254297,-0.6964378766965775,-0.8117699833195433,22.280226837171153,-1.7955760801649001,0.3128510054221404,1.086858591614786,2002-12-01,-0.7972756003047856,-0.9386961448845046,-1.0151968938588969,-1.076810139089285,-0.25930730322212076,-0.4206666621420028,-0.9075660155064789,-0.959706889578524,-0.6842122049796211,0.3944065670842254,Normal
1,2003,1,0.3869786190551464,1.236058399473802,79.41070352846813,28.74761014601764,1.8018614296968745,1.8130143205062241,1.0254178073567,-0.19269112845905328,-0.7358447695927334,27.145784132645694,-0.4638438396973322,0.38179569759614,1.1396747384846813,2003-01-01,2.4533631896159904,-0.7972756003047856,2.2331627852137483,-1.0151968938588969,-0.6621809320254297,-0.25930730322212076,1.086858591614786,-0.9075660155064789,-0.4313004480390405,-0.6842122049796211,Normal
1,2003,2,0.38195799902905736,1.6026464863012797,81.59163212314911,32.15779059353997,1.4209482430630858,1.56039333987722,2.494836360805226,0.7821087272837685,-0.5979168716109233,30.938388455828658,-0.3145353436355116,0.3223542161934882,0.3458804871345075,2003-02-01,1.8018614296968745,2.4533631896159904,1.8130143205062241,2.2331627852137483,1.0254178073567,-0.6621809320254297,1.1396747384846813,1.086858591614786,1.236058399473802,-0.4313004480390405,Normal
1,2003,3,0.38526979923982313,1.5574928889012531,87.16482481346627,62.68261211619658,0.4542496344551944,0.5877169628535085,1.2490708321210748,0.4936849925527125,-0.3974870941752162,31.575910788412237,-0.4381151676475016,0.3919511405370568,0.49415545412921014,2003-03-01,1.4209482430630858,1.8018614296968745,1.56039333987722,1.8130143205062241,2.494836360805226,1.0254178073567,0.3458804871345075,1.1396747384846813,1.6026464863012797,1.236058399473802,Normal
1,2003,4,0.41915536889904575,0.9813558080489275,66.06892767090093,81.73569414924172,0.65704139994074,0.7248535027992214,1.0235627423551266,1.1267122222323032,-0.3684651404399869,29.535923314509688,-0.6668302246433683,0.3973848298959292,0.37864055495341736,2003-04-01,0.4542496344551944,1.4209482430630858,0.5877169628535085,1.56039333987722,1.2490708321210748,2.494836360805226,0.49415545412921014,0.3458804871345075,1.5574928889012531,1.6026464863012797,Normal
1,2003,5,0.3344661052636543,-0.24477083506390493,36.120899613515334,19.08059660518871,-1.0093350984511307,-1.128914837743821,0.06719402831031622,0.8185041100606887,-0.42027466730719093,34.922167024266,0.30233996011060893,0.2405296073571421,-0.7803678409259661,2003-05-01,0.65704139994074,0.4542496344551944,0.7248535027992214,0.5877169628535085,1.0235627423551266,1.2490708321210748,0.37864055495341736,0.49415545412921014,0.9813558080489275,1.5574928889012531,Normal
1,2003,6,0.2998423253743743,0.010514944337708054,44.497463508260864,21.03338251787073,-0.3577194467932079,-0.2589419472411306,-0.4720986593381456,0.5506995935748624,-0.4472021636562087,32.047796575028485,-0.2907126368656213,0.1817941988709819,-0.8263157086580329,2003-06-01,-1.0093350984511307,0.65704139994074,-1.128914837743821,0.7248535027992214,0.06719402831031622,1.0235627423551266,-0.7803678409259661,0.37864055495341736,-0.24477083506390493,0.9813558080489275,Normal
1,2003,7,0.3972048561822935,-0.27576160826332685,46.46201882474909,206.1378399254294,-0.1079801986281861,0.02614406692862913,-0.5129930792539803,0.07447550657619126,-0.15687878167155547,23.091376560921542,-0.6385086280056129,0.4196413499365445,0.5190775611096894,2003-07-01,-0.3577194467932079,-1.0093350984511307,-0.2589419472411306,-1.128914837743821,-0.4720986593381456,0.06719402831031622,-0.8263157086580329,-0.7803678409259661,0.010514944337708054,-0.24477083506390493,Normal
1,2003,8,0.5643461859869647,-0.07116855578166084,56.36073130488086,345.2632129960902,0.9488408011741036,0.9929793711210303,0.5150759239596737,0.4880085287280493,0.6917781207380025,22.891055110290164,-0.4317133866387515,0.4663498473548838,0.8060246857728824,2003-08-01,-0.1079801986281861,-0.3577194467932079,0.02614406692862913,-0.2589419472411306,-0.5129930792539803,-0.4720986593381456,0.5190775611096894,-0.8263157086580329,-0.27576160826332685,0.010514944337708054,Normal
1,2003,9,0.5302365762796826,-0.44648721737255204,30.569102544151885,53.097461091209865,-0.24680887749168082,-0.1416215815348892,0.5204376803242111,0.3506515807583519,0.49234012488524564,24.569222453603192,-0.86409096376576,0.3750345612606058,1.1993977748941214,2003-09-01,0.9488408011741036,-0.1079801986281861,0.9929793711210303,0.02614406692862913,0.5150759239596737,-0.5129930792539803,0.8060246857728824,0.5190775611096894,-0.07116855578166084,-0.27576160826332685,Normal
1,2003,10,0.4673866418405285,0.2964596330117932,50.851447450222764,16.505011078329648,-0.9738583078560104,-1.1416972139550312,0.5532777993194133,0.04292137046409396,0.4964993951206997,31.519740265001598,0.9388619795229429,0.2024429770488924,-0.44885958981523993,2003-10-01,-0.24680887749168082,0.9488408011741036,-0.1416215815348892,0.9929793711210303,0.5204376803242111,0.5150759239596737,1.1993977748941214,0.8060246857728824,-0.44648721737255204,-0.07116855578166084,Normal
1,2003,11,0.367362226306584,-0.6171066641489453,26.17001217038672,9.135627831290751,-0.7689773249009072,-0.9564987407215436,-1.1188921142546548,0.19891335107580943,0.5207419671504299,30.2789292412551,0.5560370351015944,0.177866796684782,-0.9865213475515952,2003-11-01,-0.9738583078560104,-0.24680887749168082,-1.1416972139550312,-0.1416215815348892,0.5532777993194133,0.5204376803242111,-0.44885958981523993,1.1993977748941214,0.2964596330117932,-0.44648721737255204,Normal
1,2003,12,0.3417269973079311,-0.3988120850641864,32.520923875936425,12.325407130297494,0.4073613356995124,0.5779507741525979,-1.1881671190354859,0.2604071554649576,0.4219837539386614,28.84431626230197,0.42536061858245583,0.2985727033557587,0.8699572579080805,2003-12-01,-0.7689773249009072,-0.9738583078560104,-0.9564987407215436,-1.1416972139550312,-1.1188921142546548,0.5532777993194133,-0.9865213475515952,-0.44885958981523993,-0.6171066641489453,0.2964596330117932,Normal
1,2004,1,0.31898929920256114,-0.42168806961438726,30.7421707881435,14.05269606926862,-0.07478000092950167,0.06383594990666529,-0.6986692599360091,0.47871818584049847,0.3586732725827371,31.04526283515453,0.7869505524401503,0.333644062585478,0.5583232505408181,2004-01-01,0.4073613356995124,-0.7689773249009072,0.5779507741525979,-0.9564987407215436,-1.1881671190354859,-1.1188921142546548,0.8699572579080805,-0.9865213475515952,-0.3988120850641864,-0.6171066641489453,Normal
1,2004,2,0.289192563999337,-0.3241567799243504,32.09512190637068,15.468388008229876,-0.2255549588775756,-0.13081186354320876,-0.020997755304822372,-1.0121272718996357,0.21625662936476592,32.173215608635786,0.06747568033019072,0.3688024925122851,0.9741696576717693,2004-02-01,-0.07478000092950167,0.4073613356995124,0.06383594990666529,0.5779507741525979,-0.6986692599360091,-1.1881671190354859,0.5583232505408181,0.8699572579080805,-0.42168806961438726,-0.3988120850641864,Moderate
1,2004,3,0.24503972369573968,-0.8651016848306443,18.744085631865545,35.38404438523685,-0.5470052417665677,-0.3832598442371659,-0.47809532552184186,-1.065939768470009,-0.019604805428850236,35.49788227046467,0.5396399379811991,0.3176865383861511,-0.45194523861279917,2004-03-01,-0.2255549588775756,-0.07478000092950167,-0.13081186354320876,0.06383594990666529,-0.020997755304822372,-0.6986692599360091,0.9741696576717693,0.5583232505408181,-0.3241567799243504,-0.42168806961438726,Moderate
1,2004,4,0.3123351833542519,-0.4440211955046891,34.481640108073584,85.1215402401195,0.7912581348410077,0.8358972170104774,0.17131099653988352,-0.08969293195472294,0.009425269049623276,30.265041148116488,-0.5133680719924419,0.4396878335534072,0.9007376126980423,2004-04-01,-0.5470052417665677,-0.2255549588775756,-0.3832598442371659,-0.13081186354320876,-0.47809532552184186,-0.020997755304822372,-0.45194523861279917,0.9741696576717693,-0.8651016848306443,-0.3241567799243504,Normal
1,2004,5,0.27433063531626684,-1.0102381136437952,19.72762184215523,12.745713403926176,-1.2203844588548962,-1.5933040033401675,-0.6208810749530602,-0.6721956587222553,-0.0377308072363694,39.346035777947584,1.3533071588181886,0.2105673560625982,-1.1855801569828528,2004-05-01,0.7912581348410077,-0.5470052417665677,0.8358972170104774,-0.3832598442371659,0.17131099653988352,-0.47809532552184186,0.9007376126980423,-0.45194523861279917,-0.4440211955046891,-0.8651016848306443,Normal
1,2004,6,0.2532066838180095,-0.7345865183430808,29.47251277746417,43.689384325812846,1.317010884049101,1.3585156263299298,0.11577093472729967,-0.31513587302242696,0.1422834466705147,36.35212341653788,0.8295776236380128,0.2331535096414044,0.28048065742058975,2004-06-01,-1.2203844588548962,0.7912581348410077,-1.5933040033401675,0.8358972170104774,-0.6208810749530602,0.17131099653988352,-1.1855801569828528,0.9007376126980423,-1.0102381136437952,-0.4440211955046891,Normal
1,2004,7,0.41105862640150226,-0.11745067639181683,50.90042179836462,194.88156628777,-0.27121372740070343,-0.12366799924229463,-0.438217733389259,-0.3695179860200065,0.022784656470500736,28.63674427717067,0.7752685268640386,0.3681255681227737,-0.33970721876777166,2004-07-01,1.317010884049101,-1.2203844588548962,1.3585156263299298,-1.5933040033401675,0.11577093472729967,-0.6208810749530602,0.28048065742058975,-1.1855801569828528,-0.7345865183430808,-1.0102381136437952,Normal
1,2004,8,0.5524531257443379,-0.29802641526541984,51.252374537806986,223.73752244612749,-0.8043754081014826,-0.8143826781689156,-0.4240769349095561,-0.7234550643969637,-1.0393572977893777,24.48811748911048,0.3420202287893797,0.4307863151436242,-0.14222639116351374,2004-08-01,-0.27121372740070343,1.317010884049101,-0.12366799924229463,1.3585156263299298,-0.438217733389259,0.11577093472729967,-0.33970721876777166,0.28048065742058975,-0.11745067639181683,-0.7345865183430808,Normal
1,2004,9,0.5001085775300547,-1.0767454363613844,17.198270653708718,44.37862969678992,-0.7928445566273772,-0.7185313073253247,-0.715390178823352,-0.6879598038591058,-1.063611777139692,27.483265607600384,0.3260881405406692,0.2399552048060305,-1.5326348609167244,2004-09-01,-0.8043754081014826,-0.27121372740070343,-0.8143826781689156,-0.12366799924229463,-0.4240769349095561,-0.438217733389259,-0.14222639116351374,-0.33970721876777166,-0.29802641526541984,-0.11745067639181683,Normal
1,2004,10,0.41715459782025643,-0.5444421124643968,29.86013350757999,30.611382028916303,-0.34131099218071975,-0.2004041079579974,-0.9459765182195107,-0.9041172610745162,-0.9246084459592403,28.376921840333992,-0.009265822492809606,0.2057717068439827,-0.3527809857676978,2004-10-01,-0.7928445566273772,-0.8043754081014826,-0.7185313073253247,-0.8143826781689156,-0.715390178823352,-0.4240769349095561,-1.5326348609167244,-0.14222639116351374,-1.0767454363613844,-0.29802641526541984,Normal
1,2004,11,0.3446256947203035,-1.1261752154742333,13.531275735185371,17.313838239627728,-0.2062526562106508,-0.05296322543304757,-0.6327318060289737,-0.6157195705025925,-0.8726520491391072,30.22931372549023,0.5388428459851462,0.1959839319472067,-0.6118529487340194,2004-11-01,-0.34131099218071975,-0.7928445566273772,-0.2004041079579974,-0.7185313073253247,-0.9459765182195107,-0.715390178823352,-0.3527809857676978,-1.5326348609167244,-0.5444421124643968,-1.0767454363613844,Normal
1,2004,12,0.32697675176759466,-0.747384847224174,23.54594632019579,7.643308516670677,-0.5146407455930092,-0.49265263399558756,-0.36852684081817183,-0.8354994530029763,-0.9724960341359463,28.096467925390417,0.17232874942705564,0.2499066444635078,0.1306723603829195,2004-12-01,-0.2062526562106508,-0.34131099218071975,-0.05296322543304757,-0.2004041079579974,-0.6327318060289737,-0.9459765182195107,-0.6118529487340194,-0.3527809857676978,-1.1261752154742333,-0.5444421124643968,Normal
1,2005,1,0.2909854076558443,-1.1044916692525917,10.696253053520582,13.775044886645151,-0.11023796344988444,0.020970764039211845,-0.435386463392868,-1.0090671737733639,-0.922789846115273,29.62690740979466,0.3319997378719092,0.3554675689745287,0.8218060566515091,2005-01-01,-0.5146407455930092,-0.2062526562106508,-0.49265263399558756,-0.05296322543304757,-0.36852684081817183,-0.6327318060289737,0.1306723603829195,-0.6118529487340194,-0.747384847224174,-1.1261752154742333,Moderate
