year,month,ndvi,ndvi_anomaly_z,vci,rainfall_mm,rain_anomaly_z,spi_1,spi_3,spi_6,spi_12,lst_c,lst_anomaly_z,soil_moisture,soil_anomaly_z,soil_percentile,date,rain_anomaly_z_lag1,rain_anomaly_z_lag2,spi_1_lag1,spi_1_lag2,spi_3_lag1,spi_3_lag2,soil_anomaly_z_lag1,soil_anomaly_z_lag2,ndvi_anomaly_z_lag1,ndvi_anomaly_z_lag2,drought_class
2001,3,0.4037562079278719,1.7363448175929215,77.77102496305646,106.13503889645098,1.621296694870877,1.4546359434041234,0.9704679792603044,2.3023902529135345,1.6837700588509907,33.332158678896434,-0.988909047692845,0.397476601668667,1.8343114207133404,100.0,2001-03-01,-0.4897970535459888,-0.8751552516322852,-0.4190193544855609,-1.00937014174438,-0.356669795077614,0.8407873937345453,0.6887437635158447,0.25822563310732294,1.5382237158977907,2.049707297510351,Normal
2001,4,0.38035357442923934,0.2801905229354571,49.21010958901477,30.368329624699456,-1.32481441675861,-1.58406082476845,0.02057544746159049,0.259354189470394,1.4095343635379558,39.88262979530733,0.7990247327675742,0.26415906200603295,-0.4554081332896514,40.0,2001-04-01,1.621296694870877,-0.4897970535459888,1.4546359434041234,-0.4190193544855609,0.9704679792603044,-0.356669795077614,1.8343114207133404,0.6887437635158447,1.7363448175929215,1.5382237158977907,Normal
2001,5,0.3569569988219929,-0.032402847408235486,40.9157804797585,36.328683088886066,-0.5341199147546288,-0.3637316373107037,-0.13814791049655692,-0.29996421266836576,1.1920844480641541,38.80833913049604,0.18699102301955145,0.21841767437173495,-0.4050587339180962,40.0,2001-05-01,-1.32481441675861,1.621296694870877,-1.58406082476845,1.4546359434041234,0.02057544746159049,0.9704679792603044,-0.4554081332896514,1.8343114207133404,0.2801905229354571,1.7363448175929215,Normal
2001,6,0.3316084415177685,0.6530089094527942,52.1064146380689,27.52938676475888,1.002288071864242,1.170448840606774,-1.0460656082132753,-0.2506595565808814,1.3232012818839387,39.220288972297766,0.6213706024871657,0.18215378030146395,-0.14578906557638782,64.0,2001-06-01,-0.5341199147546288,-1.32481441675861,-0.3637316373107037,-1.58406082476845,-0.13814791049655692,0.02057544746159049,-0.4050587339180962,-0.4554081332896514,-0.032402847408235486,0.2801905229354571,Normal
2001,7,0.47081860052137486,0.931409609802839,67.07566599790056,265.85831383320743,1.4210344633068048,1.2498162804967077,1.3269068398955886,1.0172835465059205,1.864702459309616,30.81589713186647,-0.07266303361906357,0.27611100684174006,0.23256809770104672,56.00000000000001,2001-07-01,1.002288071864242,-0.5341199147546288,1.170448840606774,-0.3637316373107037,-1.0460656082132753,-0.13814791049655692,-0.14578906557638782,-0.4050587339180962,0.6530089094527942,-0.032402847408235486,Normal
2001,8,0.6336751224555929,1.5184734541981524,93.73855062954621,283.42178213420215,0.7985921572867822,0.8060267481485398,1.2344397133642642,1.1573108408282213,1.606783610514038,27.32278205840019,-0.5464475898184014,0.3613938133639146,0.8908761876586548,80.0,2001-08-01,1.4210344633068048,1.002288071864242,1.2498162804967077,1.170448840606774,1.3269068398955886,-1.0460656082132753,0.23256809770104672,-0.14578906557638782,0.931409609802839,0.6530089094527942,Normal
2001,9,0.5914521945696575,1.0666375692107901,84.36350498963677,43.21434769626885,-0.2764652983958905,-0.17800460137591995,1.1297933396198907,0.7599088939472896,1.513714822332861,31.19528696826618,-0.071990078220667,0.24656406132559455,1.1339553270094724,88.0,2001-09-01,0.7985921572867822,1.4210344633068048,0.8060267481485398,1.2498162804967077,1.2344397133642642,1.3269068398955886,0.8908761876586548,0.23256809770104672,1.5184734541981524,0.931409609802839,Normal
2001,10,0.4811548209883841,0.13716939686154775,54.888335609053485,14.38689085613044,-0.7267464667001383,-0.8554776697201183,0.5106911588321276,0.97963455987279,0.9817238016146169,32.222318602585254,-0.20615160004769817,0.17350007308011817,-0.7656685072593525,24.0,2001-10-01,-0.2764652983958905,0.7985921572867822,-0.17800460137591995,0.8060267481485398,1.1297933396198907,1.2344397133642642,1.1339553270094724,0.8908761876586548,1.0666375692107901,1.5184734541981524,Normal
2001,11,0.4109331710359973,-0.2051371150869502,37.785438860504115,8.799563237642028,-0.7958646959763821,-0.981888067036984,-1.0682988937077407,0.9668696530388632,0.815059439216802,33.18532510798184,0.2631989290856901,0.19647483964959228,-0.1456326020811936,56.00000000000001,2001-11-01,-0.7267464667001383,-0.2764652983958905,-0.8554776697201183,-0.17800460137591995,0.5106911588321276,1.1297933396198907,-0.7656685072593525,1.1339553270094724,0.13716939686154775,1.0666375692107901,Normal
2001,12,0.3635687097237973,-0.6013460990749402,24.024777259465335,10.3966375117971,-0.3196473781234704,-0.2186867670262939,-1.2492183174602074,0.9157471644330484,0.7767315714875077,32.86854727247071,0.8478913546910172,0.18130638384560405,-0.789137645713299,32.0,2001-12-01,-0.7958646959763821,-0.7267464667001383,-0.981888067036984,-0.8554776697201183,-1.0682988937077407,0.5106911588321276,-0.1456326020811936,-0.7656685072593525,-0.2051371150869502,0.13716939686154775,Normal
2002,1,0.3888846195518061,0.3179323959316796,46.70085767428815,38.200815300026576,1.6523431184926123,1.6236840806844202,0.2947657367459877,0.5697701762800328,1.0023455014641962,26.73196430850752,-1.6102254420356714,0.3626839270528343,1.4409826201313545,92.0,2002-01-01,-0.3196473781234704,-0.7958646959763821,-0.2186867670262939,-0.981888067036984,-1.2492183174602074,-1.0682988937077407,-0.789137645713299,-0.1456326020811936,-0.6013460990749402,-0.2051371150869502,Normal
2002,2,0.4173120072699519,1.7394739859047361,94.13766732608192,15.901602661798783,-0.5494028967186018,-0.5066565405678649,0.3571155973360811,-0.7093936483374809,0.9784163376301087,33.59740880399538,-0.2824221339642523,0.2783486540930746,0.3315837682347251,60.0,2002-02-01,1.6523431184926123,-0.3196473781234704,1.6236840806844202,-0.2186867670262939,0.2947657367459877,-1.2492183174602074,1.4409826201313545,-0.789137645713299,0.3179323959316796,-0.6013460990749402,Normal
2002,3,0.3636346053966997,0.8731181369664723,58.104686040980226,38.893614374344224,-0.5179285306745627,-0.374169392763467,-0.10132448981457523,-0.7489319397375059,0.5005155124880837,36.39489551587368,-0.07537371099040452,0.35713487580050274,1.1716635037026093,88.0,2002-03-01,-0.5494028967186018,1.6523431184926123,-0.5066565405678649,1.6236840806844202,0.3571155973360811,0.2947657367459877,0.3315837682347251,1.4409826201313545,1.7394739859047361,0.3179323959316796,Normal
2002,4,0.3783901194830029,0.2489936160196149,48.54416646352257,84.19950757868287,0.147402961106927,0.29888092236600705,-0.2494648358635847,-0.1549513437558921,0.8744064400928067,36.12890376133654,-0.18267859773493625,0.34718251927049276,0.8104353928091921,76.0,2002-04-01,-0.5179285306745627,-0.5494028967186018,-0.374169392763467,-0.5066565405678649,-0.10132448981457523,0.3571155973360811,1.1716635037026093,0.3315837682347251,0.8731181369664723,1.7394739859047361,Normal
2002,5,0.30481450442711333,-0.8379070427280946,22.92906122649037,24.57342813626101,-0.871505406327046,-0.8512030738628841,-0.5685538892130445,-0.45732283494431697,0.7493290159024947,42.90216707939036,1.4135025571137718,0.18789314833552753,-1.032406455383011,16.0,2002-05-01,0.147402961106927,-0.5179285306745627,0.29888092236600705,-0.374169392763467,-0.2494648358635847,-0.10132448981457523,0.8104353928091921,1.1716635037026093,0.2489936160196149,0.8731181369664723,Normal
2002,6,0.2578519992163091,-0.8197025691765925,20.005432541258585,11.881626768556485,-0.28438627836266234,-0.1281961618551874,-0.4382638310701713,-0.5029843383847041,0.6587826585642493,39.802617566689364,0.8154686715016897,0.17774421377381044,-0.4177433687430306,44.0,2002-06-01,-0.871505406327046,0.147402961106927,-0.8512030738628841,0.29888092236600705,-0.5685538892130445,-0.2494648358635847,-1.032406455383011,0.8104353928091921,-0.8379070427280946,0.2489936160196149,Normal
2002,7,0.3461553102536352,-0.5780582027370234,26.242479563414783,129.96836296293367,-0.6447123855107638,-0.5008966839213115,-1.2751990045522286,-1.2342457621632343,-0.3685093311361283,32.67448569113431,0.4136001075313046,0.18215211858640104,-2.0028889339801763,4.0,2002-07-01,-0.28438627836266234,-0.871505406327046,-0.1281961618551874,-0.8512030738628841,-0.4382638310701713,-0.5685538892130445,-0.4177433687430306,-1.032406455383011,-0.8197025691765925,-0.8379070427280946,Moderate
2002,8,0.5722875434426127,0.49321222234380224,74.14304957219119,201.79291663197057,-0.2663996230271464,-0.13140165103006377,-0.4264846446468383,-0.8200945100284952,-0.9801432416329093,28.457589736040966,-0.0006578936738389496,0.22742196367385267,-1.5708358553294834,8.0,2002-08-01,-0.6447123855107638,-0.28438627836266234,-0.5008966839213115,-0.1281961618551874,-1.2751990045522286,-0.4382638310701713,-2.0028889339801763,-0.4177433687430306,-0.5780582027370234,-0.8197025691765925,Normal
2002,9,0.575483786319164,0.7384797264060986,76.72044492657423,67.49299998524819,1.2732181253235058,1.24516075059202,-0.23633825094471472,-0.4868714659995245,-0.7627395931554604,30.574384016939312,-0.34941212242654107,0.23366787408809295,0.5882315046693415,72.0,2002-09-01,-0.2663996230271464,-0.6447123855107638,-0.13140165103006377,-0.5008966839213115,-0.4264846446468383,-1.2751990045522286,-1.5708358553294834,-2.0028889339801763,0.49321222234380224,-0.5780582027370234,Normal
2002,10,0.47495193595210716,0.027309128778450455,51.74986436015638,12.976844811664105,-0.7836478526282996,-0.9745008712754605,-0.12349236618557573,-0.7057610836330752,-0.806132974943179,34.36371987534549,0.564247212357292,0.1707942820691956,-0.8953246714464517,16.0,2002-10-01,1.2732181253235058,-0.2663996230271464,1.24516075059202,-0.13140165103006377,-0.23633825094471472,-0.4264846446468383,0.5882315046693415,-1.5708358553294834,0.7384797264060986,0.49321222234380224,Normal
2002,11,0.38086106367459915,-0.7927833305968514,24.09437025873821,9.317863549255886,-0.7585995379625192,-0.9078995970548623,-0.2124228744858026,-0.47871933062673716,-0.8225280673346466,34.29241884767277,0.7238350039399426,0.169820985959847,-0.9057006030201911,4.0,2002-11-01,-0.7836478526282996,1.2732181253235058,-0.9745008712754605,1.24516075059202,-0.12349236618557573,-0.23633825094471472,-0.8953246714464517,0.5882315046693415,0.027309128778450455,0.7384797264060986,Normal
2002,12,0.35260716153928057,-0.8339438092219466,18.59652407528781,25.56983599649188,1.6437834974499803,1.6541756232267317,-0.5407052718888689,-0.3815622692073538,-0.7149684397931984,27.922891554198422,-1.4131503444072513,0.29289787664964,1.3697032747277968,88.0,2002-12-01,-0.7585995379625192,-0.7836478526282996,-0.9078995970548623,-0.9745008712754605,-0.2124228744858026,-0.12349236618557573,-0.9057006030201911,-0.8953246714464517,-0.7927833305968514,0.027309128778450455,Normal
2003,1,0.4182529097799143,0.920881691419115,61.307971643770706,32.14282700033192,1.0803600130777125,1.1770670854092389,0.768399267047398,0.038183716914669,-0.7356857081117596,29.290380629353827,-0.6455419991789643,0.37674819218944366,1.6396989349959046,96.0,2003-01-01,1.6437834974499803,-0.7585995379625192,1.6541756232267317,-0.9078995970548623,-0.5407052718888689,-0.2124228744858026,1.3697032747277968,-0.9057006030201911,-0.8339438092219466,-0.7927833305968514,Normal
2003,2,0.4003962532210106,1.3587379313544434,83.3085634622474,39.64264700507609,0.9135708488951011,1.0573173828149802,1.5712687386807067,0.7974626200250782,-0.5317607194469183,33.469630141622105,-0.33003907606585897,0.28119591202895483,0.3786141214448835,68.0,2003-02-01,1.0803600130777125,1.6437834974499803,1.1770670854092389,1.6541756232267317,0.768399267047398,-0.5407052718888689,1.6396989349959046,1.3697032747277968,0.920881691419115,-0.8339438092219466,Normal
2003,3,0.39136322261480927,1.4697065255023762,71.69637604459305,67.83056205681898,0.4026743398414701,0.5610396659411793,1.088299350700835,0.5581690989608418,-0.27277572884396883,36.286772317721805,-0.10762406989701392,0.30924802319666694,0.38508032097434736,60.0,2003-03-01,0.9135708488951011,1.0803600130777125,1.0573173828149802,1.1770670854092389,1.5712687386807067,0.768399267047398,0.3786141214448835,1.6396989349959046,1.3587379313544434,0.920881691419115,Normal
2003,4,0.4191709363569353,0.8969511107442649,62.37575689609531,102.51300784249557,0.6482549647724914,0.738866919931063,0.944599058627746,1.0543301207923386,-0.1460776961517895,34.46532926887861,-0.6177494060478685,0.3217449289830879,0.42259308840722537,56.00000000000001,2003-04-01,0.4026743398414701,0.9135708488951011,0.5610396659411793,1.0573173828149802,1.088299350700835,1.5712687386807067,0.38508032097434736,0.3786141214448835,1.4697065255023762,1.3587379313544434,Normal
2003,5,0.3667916595858913,0.11952430139432954,44.30827798422663,16.35211065020902,-1.1074639842211949,-1.3044949745135637,0.08111301329998494,0.6020405567727674,-0.19101164859148625,38.78760206933595,0.18077819604841688,0.21385018602875233,-0.4989309008892996,32.0,2003-05-01,0.6482549647724914,0.4026743398414701,0.738866919931063,0.5610396659411793,0.944599058627746,1.088299350700835,0.42259308840722537,0.38508032097434736,0.8969511107442649,1.4697065255023762,Normal
2003,6,0.28977870067277844,-0.1822149376889014,33.90087597486967,13.019954884282779,-0.19078453670746004,-0.003899497007958552,-0.20749535482892867,0.41328591533175835,-0.19353769259149994,38.61996414681168,0.42127414400899243,0.1727571383593654,-0.7253147843616563,28.000000000000004,2003-06-01,-1.1074639842211949,0.6482549647724914,-1.3044949745135637,0.738866919931063,0.08111301329998494,0.944599058627746,-0.4989309008892996,0.42259308840722537,0.11952430139432954,0.8969511107442649,Normal
2003,7,0.40795489550024083,0.17023333166510268,46.484797735258894,166.32588356261098,-0.0920193193303069,0.05567770378556261,-0.710189617223719,0.11917277211077247,0.058207514845973585,30.49342681398513,-0.15703104983159688,0.26894969902265287,0.062187240525434895,52.0,2003-07-01,-0.19078453670746004,-1.1074639842211949,-0.003899497007958552,-1.3044949745135637,-0.20749535482892867,0.08111301329998494,-0.7253147843616563,-0.4989309008892996,-0.1822149376889014,0.11952430139432954,Normal
2003,8,0.5753919432642687,0.5450601830631263,75.13400362129696,300.46930439125873,1.0210069975124825,0.9784606199676471,0.6103022025634658,0.5787726179267108,0.7313085947466603,27.372379636206087,-0.5225934624155409,0.3893798809124639,1.4051158557644983,96.0,2003-08-01,-0.0920193193303069,-0.19078453670746004,0.05567770378556261,-0.003899497007958552,-0.710189617223719,-0.20749535482892867,0.062187240525434895,-0.7253147843616563,0.17023333166510268,-0.1822149376889014,Normal
2003,9,0.5387125195494626,-0.017186047605418586,59.120381344342235,45.741341626845106,-0.11516966470739588,-0.00827848532881922,0.6066869411198333,0.4647313904145514,0.5726933657708596,30.275349583992778,-0.4830219619331652,0.2503041592562051,1.292223852506983,92.0,2003-09-01,1.0210069975124825,-0.0920193193303069,0.9784606199676471,0.05567770378556261,0.6103022025634658,-0.710189617223719,1.4051158557644983,0.062187240525434895,0.5450601830631263,0.17023333166510268,Normal
2003,10,0.45372227529927084,-0.34869271503996513,41.00830149173341,12.036174098630918,-0.8216079373245961,-1.0591929321356823,0.6826777172090597,0.14941830932893532,0.570423872026463,34.79768130385375,0.7203708559756598,0.17451088499924694,-0.7172323953720001,28.000000000000004,2003-10-01,-0.11516966470739588,1.0210069975124825,-0.00827848532881922,0.9784606199676471,0.6066869411198333,0.6103022025634658,1.292223852506983,1.4051158557644983,-0.017186047605418586,0.5450601830631263,Normal
2003,11,0.38015834708336005,-0.806515282949074,23.774441198142917,10.534575756983882,-0.6711194194628811,-0.7450394548259928,-0.9912416256299663,0.3578698993281373,0.5881868217992148,33.9350265219584,0.5751323311689255,0.17114768055542748,-0.8678682459863039,8.0,2003-11-01,-0.8216079373245961,-0.11516966470739588,-1.0591929321356823,-0.00827848532881922,0.6826777172090597,0.6066869411198333,-0.7172323953720001,1.292223852506983,-0.34869271503996513,-0.017186047605418586,Normal
2003,12,0.39658109987239465,0.0991577189796526,40.37279753223626,17.86946539588653,0.647345903501854,0.8375539520690625,-0.8872836205103314,0.42010929495272076,0.5600106798746688,31.706391963816593,0.3165802882965041,0.28656942426828,1.2472734942790789,84.0,2003-12-01,-0.6711194194628811,-0.8216079373245961,-0.7450394548259928,-1.0591929321356823,-0.9912416256299663,0.6826777172090597,-0.8678682459863039,-0.7172323953720001,-0.806515282949074,-0.34869271503996513,Normal
2004,1,0.38420687294802613,0.22189534381488887,44.37425380218473,23.830996246271695,0.29557362340606746,0.4651564431046087,0.01897342275388041,0.6935727179433128,0.5355573924943016,31.45855006559095,0.1719938879256135,0.3335989625525602,1.030036373930673,84.0,2004-01-01,0.647345903501854,-0.6711194194628811,0.8375539520690625,-0.7450394548259928,-0.8872836205103314,-0.9912416256299663,1.2472734942790789,-0.8678682459863039,0.0991577189796526,-0.806515282949074,Normal
2004,2,0.37867083796444134,0.8697470850509879,69.40041738624977,16.773297219874543,-0.4956872204315858,-0.4275223934428311,0.0923776396469801,-0.8355986484076515,0.3581665422581205,33.82529008992375,-0.1975017740500768,0.34797179631273023,1.4816028546436235,96.0,2004-02-01,0.29557362340606746,0.647345903501854,0.4651564431046087,0.8375539520690625,0.01897342275388041,-0.8872836205103314,1.030036373930673,1.2472734942790789,0.22189534381488887,0.0991577189796526,Normal
2004,3,0.3219676203884314,-0.023357848319865815,37.6808495704151,29.972919005028494,-0.8017324015632977,-0.7584694796402037,-0.8223438187058503,-1.1497291817868471,0.08698596258709734,37.15165524557337,0.1503481813143765,0.2672171564322503,-0.3053132036511186,36.0,2004-03-01,-0.4956872204315858,0.29557362340606746,-0.4275223934428311,0.4651564431046087,0.0923776396469801,0.01897342275388041,1.4816028546436235,1.030036373930673,0.8697470850509879,0.22189534381488887,Moderate
2004,4,0.39454846343889816,0.5057300149232274,54.02457644053414,109.09325771043372,0.8282168116887372,0.8842919802301457,0.06518758661039194,0.038546885029747104,0.12775760728578645,35.3373455965788,-0.38969298280105014,0.3780534341506663,1.2811186073293885,96.0,2004-04-01,-0.8017324015632977,-0.4956872204315858,-0.7584694796402037,-0.4275223934428311,-0.8223438187058503,0.0923776396469801,-0.3053132036511186,1.4816028546436235,-0.023357848319865815,0.8697470850509879,Normal
2004,5,0.33278258353129647,-0.4058524332411054,32.5767390512309,13.269779401134018,-1.1959294277908359,-1.5186006903900466,-0.48513132283993143,-0.47947366886321446,0.10345870689249129,42.104398187971896,1.174490864614438,0.1965910994094451,-0.8536439815230412,24.0,2004-05-01,0.8282168116887372,-0.8017324015632977,0.8842919802301457,-0.7584694796402037,0.06518758661039194,-0.8223438187058503,1.2811186073293885,-0.3053132036511186,0.5057300149232274,-0.023357848319865815,Normal
2004,6,0.2844879548726799,-0.2878564494970313,31.598187139722643,30.12932403415043,1.2160741088137452,1.3341343710611775,0.18368319644995512,-0.34331888748522293,0.2216308425238808,39.296862041393936,0.6468934516022958,0.186002323884846,0.09156487428628346,76.0,2004-06-01,-1.1959294277908359,0.8282168116887372,-1.5186006903900466,0.8842919802301457,-0.48513132283993143,0.06518758661039194,-0.8536439815230412,1.2811186073293885,-0.4058524332411054,0.5057300149232274,Normal
2004,7,0.3890120920531709,-0.05913292379960379,40.28012414542512,149.32464310840382,-0.3504656479171462,-0.19311366749971193,-0.7648438623821768,-0.6198496679102592,0.09130945962051343,33.72386816306831,0.6881503916844486,0.23011432291274792,-0.8617787217680678,28.000000000000004,2004-07-01,1.2160741088137452,-1.1959294277908359,1.3341343710611775,-1.5186006903900466,0.18368319644995512,-0.48513132283993143,0.09156487428628346,-0.8536439815230412,-0.2878564494970313,-0.4058524332411054,Normal
2004,8,0.5131879779291388,-0.49383587948131047,55.277904258940964,193.87315772796072,-0.36972677431051154,-0.23506001543652122,-0.17973363968180497,-0.5220931394578089,-0.7345440054944234,29.57757643668726,0.5380036020806778,0.2839243686776227,-0.5326128914952241,28.000000000000004,2004-08-01,-0.3504656479171462,1.2160741088137452,-0.19311366749971193,1.3341343710611775,-0.7648438623821768,0.18368319644995512,-0.8617787217680678,0.09156487428628346,-0.05913292379960379,-0.2878564494970313,Normal
2004,9,0.5072386713204653,-0.6639875307320088,44.055854645351566,34.58318139564064,-0.8273844838698096,-0.8140231537707192,-0.41369156983820027,-0.402173744890081,-0.8036834620438396,32.78109188882815,0.6365542149476782,0.18440123734685437,-1.4965689732647942,8.0,2004-09-01,-0.36972677431051154,-0.3504656479171462,-0.23506001543652122,-0.19311366749971193,-0.17973363968180497,-0.7648438623821768,-0.5326128914952241,-0.8617787217680678,-0.49383587948131047,-0.05913292379960379,Normal
2004,10,0.42683846079823323,-0.8248361629528691,27.4059086731117,26.68085477521176,-0.23063246511000318,-0.06183880846948936,-0.4463930060208571,-0.7129754268858972,-0.7188838931784927,33.073354305618224,0.10002029929265166,0.17768830559070847,-0.5649766726517365,40.0,2004-10-01,-0.8273844838698096,-0.36972677431051154,-0.8140231537707192,-0.23506001543652122,-0.41369156983820027,-0.17973363968180497,-1.4965689732647942,-0.5326128914952241,-0.6639875307320088,-0.49383587948131047,Normal
2004,11,0.37479416163452556,-0.911338108979126,21.332263465468937,22.85532911180357,0.21472766634641505,0.43805439125792195,-0.4044631323884003,-0.2922397992608919,-0.6376945991107227,33.71644644150598,0.4841862200211578,0.19212641664814423,-0.26963332694520714,44.0,2004-11-01,-0.23063246511000318,-0.8273844838698096,-0.06183880846948936,-0.8140231537707192,-0.4463930060208571,-0.41369156983820027,-0.5649766726517365,-1.4965689732647942,-0.8248361629528691,-0.6639875307320088,Normal
2004,12,0.3818169110744377,-0.214129824784794,33.061443925497414,10.207334836852038,-0.3441433812035526,-0.2513103934802864,-0.05579039768080966,-0.46028349925835926,-0.7164419833688339,30.334495544623298,-0.31061965996905433,0.23252753704179493,0.20178306637273732,68.0,2004-12-01,0.21472766634641505,-0.23063246511000318,0.43805439125792195,-0.06183880846948936,-0.4044631323884003,-0.4463930060208571,-0.26963332694520714,-0.5649766726517365,-0.911338108979126,-0.8248361629528691,Normal
